,symbol,date,volume,market.cap,sector,industry,exchange
2225,ONEM,16/04/2020,364100,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2226,ONEM,17/04/2020,516700,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2227,ONEM,20/04/2020,1667800,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2228,ONEM,21/04/2020,576500,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2229,ONEM,22/04/2020,331300,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2230,ONEM,23/04/2020,941500,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2231,ONEM,24/04/2020,504300,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2232,ONEM,27/04/2020,378000,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2233,ONEM,28/04/2020,668800,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2234,ONEM,29/04/2020,718100,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2235,ONEM,30/04/2020,464300,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2236,ONEM,01/05/2020,350000,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2237,ONEM,04/05/2020,216700,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2238,ONEM,05/05/2020,282300,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2239,ONEM,06/05/2020,574600,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2240,ONEM,07/05/2020,340400,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2241,ONEM,08/05/2020,295400,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2242,ONEM,11/05/2020,854500,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2243,ONEM,12/05/2020,2338300,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2244,ONEM,13/05/2020,1270400,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2245,ONEM,14/05/2020,2569900,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2246,ONEM,15/05/2020,1028900,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2247,ONEM,18/05/2020,1330000,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2248,ONEM,19/05/2020,860100,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2249,ONEM,20/05/2020,1598300,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2250,ONEM,21/05/2020,1066000,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2251,ONEM,22/05/2020,325600,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2252,ONEM,26/05/2020,4170400,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2253,ONEM,27/05/2020,2592400,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2254,ONEM,28/05/2020,1409200,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2255,ONEM,29/05/2020,2129800,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2256,ONEM,01/06/2020,2060700,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2257,ONEM,02/06/2020,1889700,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2258,ONEM,03/06/2020,643100,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2259,ONEM,04/06/2020,1218300,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2260,ONEM,05/06/2020,1019100,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2261,ONEM,08/06/2020,1072800,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2262,ONEM,09/06/2020,638500,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2263,ONEM,10/06/2020,949900,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2264,ONEM,11/06/2020,1786700,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2265,ONEM,12/06/2020,1070400,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2266,ONEM,15/06/2020,936400,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2267,ONEM,16/06/2020,820100,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2268,ONEM,17/06/2020,915000,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2269,ONEM,18/06/2020,1073800,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2270,ONEM,19/06/2020,3617200,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2271,ONEM,22/06/2020,1103600,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2272,ONEM,23/06/2020,1710600,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2273,ONEM,24/06/2020,1609400,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2274,ONEM,25/06/2020,5160100,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2275,ONEM,26/06/2020,2779300,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2276,ONEM,29/06/2020,1077400,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2277,ONEM,30/06/2020,1800500,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2278,ONEM,01/07/2020,2371300,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2279,ONEM,02/07/2020,1005200,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2280,ONEM,06/07/2020,1136400,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2281,ONEM,07/07/2020,1049900,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2282,ONEM,08/07/2020,822400,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2283,ONEM,09/07/2020,1055600,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2284,ONEM,10/07/2020,1957300,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2285,ONEM,13/07/2020,1983400,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2286,ONEM,14/07/2020,1074000,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2287,ONEM,15/07/2020,1036400,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2288,ONEM,16/07/2020,1008300,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2289,ONEM,17/07/2020,1345300,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2290,ONEM,20/07/2020,919800,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2291,ONEM,21/07/2020,1356000,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2292,ONEM,22/07/2020,958100,$4.84B,Health Care,Medical/Nursing Services,NASDAQ
2293,FCCY,02/01/2019,5300,$123.84M,Finance,Savings Institutions,NASDAQ
2294,FCCY,03/01/2019,4300,$123.84M,Finance,Savings Institutions,NASDAQ
2295,FCCY,04/01/2019,7200,$123.84M,Finance,Savings Institutions,NASDAQ
2296,FCCY,07/01/2019,4100,$123.84M,Finance,Savings Institutions,NASDAQ
2297,FCCY,08/01/2019,4400,$123.84M,Finance,Savings Institutions,NASDAQ
2298,FCCY,09/01/2019,1900,$123.84M,Finance,Savings Institutions,NASDAQ
2299,FCCY,10/01/2019,5300,$123.84M,Finance,Savings Institutions,NASDAQ
2300,FCCY,11/01/2019,4400,$123.84M,Finance,Savings Institutions,NASDAQ
2301,FCCY,14/01/2019,3600,$123.84M,Finance,Savings Institutions,NASDAQ
2302,FCCY,15/01/2019,7000,$123.84M,Finance,Savings Institutions,NASDAQ
2303,FCCY,16/01/2019,9100,$123.84M,Finance,Savings Institutions,NASDAQ
2304,FCCY,17/01/2019,2700,$123.84M,Finance,Savings Institutions,NASDAQ
2305,FCCY,18/01/2019,9300,$123.84M,Finance,Savings Institutions,NASDAQ
2306,FCCY,22/01/2019,3700,$123.84M,Finance,Savings Institutions,NASDAQ
2307,FCCY,23/01/2019,2500,$123.84M,Finance,Savings Institutions,NASDAQ
2308,FCCY,24/01/2019,1200,$123.84M,Finance,Savings Institutions,NASDAQ
2309,FCCY,25/01/2019,2500,$123.84M,Finance,Savings Institutions,NASDAQ
2310,FCCY,28/01/2019,8100,$123.84M,Finance,Savings Institutions,NASDAQ
2311,FCCY,29/01/2019,2800,$123.84M,Finance,Savings Institutions,NASDAQ
2312,FCCY,30/01/2019,5400,$123.84M,Finance,Savings Institutions,NASDAQ
2313,FCCY,31/01/2019,8100,$123.84M,Finance,Savings Institutions,NASDAQ
2314,FCCY,01/02/2019,13100,$123.84M,Finance,Savings Institutions,NASDAQ
2315,FCCY,04/02/2019,31400,$123.84M,Finance,Savings Institutions,NASDAQ
2316,FCCY,05/02/2019,8900,$123.84M,Finance,Savings Institutions,NASDAQ
2317,FCCY,06/02/2019,6400,$123.84M,Finance,Savings Institutions,NASDAQ
2318,FCCY,07/02/2019,18000,$123.84M,Finance,Savings Institutions,NASDAQ
2319,FCCY,08/02/2019,3000,$123.84M,Finance,Savings Institutions,NASDAQ
2320,FCCY,11/02/2019,2400,$123.84M,Finance,Savings Institutions,NASDAQ
2321,FCCY,12/02/2019,3900,$123.84M,Finance,Savings Institutions,NASDAQ
2322,FCCY,13/02/2019,1800,$123.84M,Finance,Savings Institutions,NASDAQ
2323,FCCY,14/02/2019,5100,$123.84M,Finance,Savings Institutions,NASDAQ
2324,FCCY,15/02/2019,6000,$123.84M,Finance,Savings Institutions,NASDAQ
2325,FCCY,19/02/2019,5700,$123.84M,Finance,Savings Institutions,NASDAQ
2326,FCCY,20/02/2019,10700,$123.84M,Finance,Savings Institutions,NASDAQ
2327,FCCY,21/02/2019,3200,$123.84M,Finance,Savings Institutions,NASDAQ
2328,FCCY,22/02/2019,5100,$123.84M,Finance,Savings Institutions,NASDAQ
2329,FCCY,25/02/2019,5100,$123.84M,Finance,Savings Institutions,NASDAQ
2330,FCCY,26/02/2019,3300,$123.84M,Finance,Savings Institutions,NASDAQ
2331,FCCY,27/02/2019,2500,$123.84M,Finance,Savings Institutions,NASDAQ
2332,FCCY,28/02/2019,5500,$123.84M,Finance,Savings Institutions,NASDAQ
2333,FCCY,01/03/2019,2600,$123.84M,Finance,Savings Institutions,NASDAQ
2334,FCCY,04/03/2019,3500,$123.84M,Finance,Savings Institutions,NASDAQ
2335,FCCY,05/03/2019,4000,$123.84M,Finance,Savings Institutions,NASDAQ
2336,FCCY,06/03/2019,2800,$123.84M,Finance,Savings Institutions,NASDAQ
2337,FCCY,07/03/2019,7500,$123.84M,Finance,Savings Institutions,NASDAQ
2338,FCCY,08/03/2019,4700,$123.84M,Finance,Savings Institutions,NASDAQ
2339,FCCY,11/03/2019,27500,$123.84M,Finance,Savings Institutions,NASDAQ
2340,FCCY,12/03/2019,3100,$123.84M,Finance,Savings Institutions,NASDAQ
2341,FCCY,13/03/2019,5200,$123.84M,Finance,Savings Institutions,NASDAQ
2342,FCCY,14/03/2019,3300,$123.84M,Finance,Savings Institutions,NASDAQ
2343,FCCY,15/03/2019,30900,$123.84M,Finance,Savings Institutions,NASDAQ
2344,FCCY,18/03/2019,4700,$123.84M,Finance,Savings Institutions,NASDAQ
2345,FCCY,19/03/2019,1100,$123.84M,Finance,Savings Institutions,NASDAQ
2346,FCCY,20/03/2019,5300,$123.84M,Finance,Savings Institutions,NASDAQ
2347,FCCY,21/03/2019,9300,$123.84M,Finance,Savings Institutions,NASDAQ
2348,FCCY,22/03/2019,11800,$123.84M,Finance,Savings Institutions,NASDAQ
2349,FCCY,25/03/2019,7000,$123.84M,Finance,Savings Institutions,NASDAQ
2350,FCCY,26/03/2019,10700,$123.84M,Finance,Savings Institutions,NASDAQ
2351,FCCY,27/03/2019,8300,$123.84M,Finance,Savings Institutions,NASDAQ
2352,FCCY,28/03/2019,4600,$123.84M,Finance,Savings Institutions,NASDAQ
2353,FCCY,29/03/2019,5100,$123.84M,Finance,Savings Institutions,NASDAQ
2354,FCCY,01/04/2019,5100,$123.84M,Finance,Savings Institutions,NASDAQ
2355,FCCY,02/04/2019,5600,$123.84M,Finance,Savings Institutions,NASDAQ
2356,FCCY,03/04/2019,5900,$123.84M,Finance,Savings Institutions,NASDAQ
2357,FCCY,04/04/2019,7000,$123.84M,Finance,Savings Institutions,NASDAQ
2358,FCCY,05/04/2019,17100,$123.84M,Finance,Savings Institutions,NASDAQ
2359,FCCY,08/04/2019,8300,$123.84M,Finance,Savings Institutions,NASDAQ
2360,FCCY,09/04/2019,1900,$123.84M,Finance,Savings Institutions,NASDAQ
2361,FCCY,10/04/2019,6100,$123.84M,Finance,Savings Institutions,NASDAQ
2362,FCCY,11/04/2019,1500,$123.84M,Finance,Savings Institutions,NASDAQ
2363,FCCY,12/04/2019,3000,$123.84M,Finance,Savings Institutions,NASDAQ
2364,FCCY,15/04/2019,2700,$123.84M,Finance,Savings Institutions,NASDAQ
2365,FCCY,16/04/2019,5000,$123.84M,Finance,Savings Institutions,NASDAQ
2366,FCCY,17/04/2019,2400,$123.84M,Finance,Savings Institutions,NASDAQ
2367,FCCY,18/04/2019,6100,$123.84M,Finance,Savings Institutions,NASDAQ
2368,FCCY,22/04/2019,7100,$123.84M,Finance,Savings Institutions,NASDAQ
2369,FCCY,23/04/2019,9500,$123.84M,Finance,Savings Institutions,NASDAQ
2370,FCCY,24/04/2019,2800,$123.84M,Finance,Savings Institutions,NASDAQ
2371,FCCY,25/04/2019,4700,$123.84M,Finance,Savings Institutions,NASDAQ
2372,FCCY,26/04/2019,3600,$123.84M,Finance,Savings Institutions,NASDAQ
2373,FCCY,29/04/2019,4900,$123.84M,Finance,Savings Institutions,NASDAQ
2374,FCCY,30/04/2019,12900,$123.84M,Finance,Savings Institutions,NASDAQ
2375,FCCY,01/05/2019,2500,$123.84M,Finance,Savings Institutions,NASDAQ
2376,FCCY,02/05/2019,2600,$123.84M,Finance,Savings Institutions,NASDAQ
2377,FCCY,03/05/2019,2900,$123.84M,Finance,Savings Institutions,NASDAQ
2378,FCCY,06/05/2019,2700,$123.84M,Finance,Savings Institutions,NASDAQ
2379,FCCY,07/05/2019,2600,$123.84M,Finance,Savings Institutions,NASDAQ
2380,FCCY,08/05/2019,3100,$123.84M,Finance,Savings Institutions,NASDAQ
2381,FCCY,09/05/2019,1900,$123.84M,Finance,Savings Institutions,NASDAQ
2382,FCCY,10/05/2019,3000,$123.84M,Finance,Savings Institutions,NASDAQ
2383,FCCY,13/05/2019,6600,$123.84M,Finance,Savings Institutions,NASDAQ
2384,FCCY,14/05/2019,3100,$123.84M,Finance,Savings Institutions,NASDAQ
2385,FCCY,15/05/2019,1300,$123.84M,Finance,Savings Institutions,NASDAQ
2386,FCCY,16/05/2019,3800,$123.84M,Finance,Savings Institutions,NASDAQ
2387,FCCY,17/05/2019,2500,$123.84M,Finance,Savings Institutions,NASDAQ
2388,FCCY,20/05/2019,2600,$123.84M,Finance,Savings Institutions,NASDAQ
2389,FCCY,21/05/2019,1700,$123.84M,Finance,Savings Institutions,NASDAQ
2390,FCCY,22/05/2019,2600,$123.84M,Finance,Savings Institutions,NASDAQ
2391,FCCY,23/05/2019,14500,$123.84M,Finance,Savings Institutions,NASDAQ
2392,FCCY,24/05/2019,8200,$123.84M,Finance,Savings Institutions,NASDAQ
2393,FCCY,28/05/2019,6300,$123.84M,Finance,Savings Institutions,NASDAQ
2394,FCCY,29/05/2019,3800,$123.84M,Finance,Savings Institutions,NASDAQ
2395,FCCY,30/05/2019,3100,$123.84M,Finance,Savings Institutions,NASDAQ
2396,FCCY,31/05/2019,3800,$123.84M,Finance,Savings Institutions,NASDAQ
2397,FCCY,03/06/2019,6300,$123.84M,Finance,Savings Institutions,NASDAQ
2398,FCCY,04/06/2019,3200,$123.84M,Finance,Savings Institutions,NASDAQ
2399,FCCY,05/06/2019,2700,$123.84M,Finance,Savings Institutions,NASDAQ
2400,FCCY,06/06/2019,5600,$123.84M,Finance,Savings Institutions,NASDAQ
2401,FCCY,07/06/2019,2800,$123.84M,Finance,Savings Institutions,NASDAQ
2402,FCCY,10/06/2019,5300,$123.84M,Finance,Savings Institutions,NASDAQ
2403,FCCY,11/06/2019,5900,$123.84M,Finance,Savings Institutions,NASDAQ
2404,FCCY,12/06/2019,4400,$123.84M,Finance,Savings Institutions,NASDAQ
2405,FCCY,13/06/2019,5200,$123.84M,Finance,Savings Institutions,NASDAQ
2406,FCCY,14/06/2019,7100,$123.84M,Finance,Savings Institutions,NASDAQ
2407,FCCY,17/06/2019,1800,$123.84M,Finance,Savings Institutions,NASDAQ
2408,FCCY,18/06/2019,9300,$123.84M,Finance,Savings Institutions,NASDAQ
2409,FCCY,19/06/2019,3000,$123.84M,Finance,Savings Institutions,NASDAQ
2410,FCCY,20/06/2019,5200,$123.84M,Finance,Savings Institutions,NASDAQ
2411,FCCY,21/06/2019,23600,$123.84M,Finance,Savings Institutions,NASDAQ
2412,FCCY,24/06/2019,56600,$123.84M,Finance,Savings Institutions,NASDAQ
2413,FCCY,25/06/2019,6600,$123.84M,Finance,Savings Institutions,NASDAQ
2414,FCCY,26/06/2019,10900,$123.84M,Finance,Savings Institutions,NASDAQ
2415,FCCY,27/06/2019,26500,$123.84M,Finance,Savings Institutions,NASDAQ
2416,FCCY,28/06/2019,48200,$123.84M,Finance,Savings Institutions,NASDAQ
2417,FCCY,01/07/2019,20200,$123.84M,Finance,Savings Institutions,NASDAQ
2418,FCCY,02/07/2019,13800,$123.84M,Finance,Savings Institutions,NASDAQ
2419,FCCY,03/07/2019,3400,$123.84M,Finance,Savings Institutions,NASDAQ
2420,FCCY,05/07/2019,6200,$123.84M,Finance,Savings Institutions,NASDAQ
2421,FCCY,08/07/2019,9600,$123.84M,Finance,Savings Institutions,NASDAQ
2422,FCCY,09/07/2019,60200,$123.84M,Finance,Savings Institutions,NASDAQ
2423,FCCY,10/07/2019,13100,$123.84M,Finance,Savings Institutions,NASDAQ
2424,FCCY,11/07/2019,9000,$123.84M,Finance,Savings Institutions,NASDAQ
2425,FCCY,12/07/2019,17900,$123.84M,Finance,Savings Institutions,NASDAQ
2426,FCCY,15/07/2019,8000,$123.84M,Finance,Savings Institutions,NASDAQ
2427,FCCY,16/07/2019,6200,$123.84M,Finance,Savings Institutions,NASDAQ
2428,FCCY,17/07/2019,7800,$123.84M,Finance,Savings Institutions,NASDAQ
2429,FCCY,18/07/2019,16200,$123.84M,Finance,Savings Institutions,NASDAQ
2430,FCCY,19/07/2019,13700,$123.84M,Finance,Savings Institutions,NASDAQ
2431,FCCY,22/07/2019,6700,$123.84M,Finance,Savings Institutions,NASDAQ
2432,FCCY,23/07/2019,13400,$123.84M,Finance,Savings Institutions,NASDAQ
2433,FCCY,24/07/2019,31500,$123.84M,Finance,Savings Institutions,NASDAQ
2434,FCCY,25/07/2019,4700,$123.84M,Finance,Savings Institutions,NASDAQ
2435,FCCY,26/07/2019,11700,$123.84M,Finance,Savings Institutions,NASDAQ
2436,FCCY,29/07/2019,12700,$123.84M,Finance,Savings Institutions,NASDAQ
2437,FCCY,30/07/2019,11300,$123.84M,Finance,Savings Institutions,NASDAQ
2438,FCCY,31/07/2019,13200,$123.84M,Finance,Savings Institutions,NASDAQ
2439,FCCY,01/08/2019,14100,$123.84M,Finance,Savings Institutions,NASDAQ
2440,FCCY,02/08/2019,6100,$123.84M,Finance,Savings Institutions,NASDAQ
2441,FCCY,05/08/2019,7200,$123.84M,Finance,Savings Institutions,NASDAQ
2442,FCCY,06/08/2019,6400,$123.84M,Finance,Savings Institutions,NASDAQ
2443,FCCY,07/08/2019,2800,$123.84M,Finance,Savings Institutions,NASDAQ
2444,FCCY,08/08/2019,19600,$123.84M,Finance,Savings Institutions,NASDAQ
2445,FCCY,09/08/2019,9700,$123.84M,Finance,Savings Institutions,NASDAQ
2446,FCCY,12/08/2019,8400,$123.84M,Finance,Savings Institutions,NASDAQ
2447,FCCY,13/08/2019,2000,$123.84M,Finance,Savings Institutions,NASDAQ
2448,FCCY,14/08/2019,8000,$123.84M,Finance,Savings Institutions,NASDAQ
2449,FCCY,15/08/2019,6700,$123.84M,Finance,Savings Institutions,NASDAQ
2450,FCCY,16/08/2019,18200,$123.84M,Finance,Savings Institutions,NASDAQ
2451,FCCY,19/08/2019,7700,$123.84M,Finance,Savings Institutions,NASDAQ
2452,FCCY,20/08/2019,6500,$123.84M,Finance,Savings Institutions,NASDAQ
2453,FCCY,21/08/2019,3700,$123.84M,Finance,Savings Institutions,NASDAQ
2454,FCCY,22/08/2019,7700,$123.84M,Finance,Savings Institutions,NASDAQ
2455,FCCY,23/08/2019,11900,$123.84M,Finance,Savings Institutions,NASDAQ
2456,FCCY,26/08/2019,3200,$123.84M,Finance,Savings Institutions,NASDAQ
2457,FCCY,27/08/2019,4600,$123.84M,Finance,Savings Institutions,NASDAQ
2458,FCCY,28/08/2019,6200,$123.84M,Finance,Savings Institutions,NASDAQ
2459,FCCY,29/08/2019,12900,$123.84M,Finance,Savings Institutions,NASDAQ
2460,FCCY,30/08/2019,3500,$123.84M,Finance,Savings Institutions,NASDAQ
2461,FCCY,03/09/2019,2400,$123.84M,Finance,Savings Institutions,NASDAQ
2462,FCCY,04/09/2019,2800,$123.84M,Finance,Savings Institutions,NASDAQ
2463,FCCY,05/09/2019,6900,$123.84M,Finance,Savings Institutions,NASDAQ
2464,FCCY,06/09/2019,85300,$123.84M,Finance,Savings Institutions,NASDAQ
2465,FCCY,09/09/2019,6200,$123.84M,Finance,Savings Institutions,NASDAQ
2466,FCCY,10/09/2019,6800,$123.84M,Finance,Savings Institutions,NASDAQ
2467,FCCY,11/09/2019,30600,$123.84M,Finance,Savings Institutions,NASDAQ
2468,FCCY,12/09/2019,22100,$123.84M,Finance,Savings Institutions,NASDAQ
2469,FCCY,13/09/2019,12800,$123.84M,Finance,Savings Institutions,NASDAQ
2470,FCCY,16/09/2019,7600,$123.84M,Finance,Savings Institutions,NASDAQ
2471,FCCY,17/09/2019,8400,$123.84M,Finance,Savings Institutions,NASDAQ
2472,FCCY,18/09/2019,16300,$123.84M,Finance,Savings Institutions,NASDAQ
2473,FCCY,19/09/2019,11900,$123.84M,Finance,Savings Institutions,NASDAQ
2474,FCCY,20/09/2019,59400,$123.84M,Finance,Savings Institutions,NASDAQ
2475,FCCY,23/09/2019,16300,$123.84M,Finance,Savings Institutions,NASDAQ
2476,FCCY,24/09/2019,9500,$123.84M,Finance,Savings Institutions,NASDAQ
2477,FCCY,25/09/2019,18200,$123.84M,Finance,Savings Institutions,NASDAQ
2478,FCCY,26/09/2019,9600,$123.84M,Finance,Savings Institutions,NASDAQ
2479,FCCY,27/09/2019,11100,$123.84M,Finance,Savings Institutions,NASDAQ
2480,FCCY,30/09/2019,12800,$123.84M,Finance,Savings Institutions,NASDAQ
2481,FCCY,01/10/2019,12200,$123.84M,Finance,Savings Institutions,NASDAQ
2482,FCCY,02/10/2019,23600,$123.84M,Finance,Savings Institutions,NASDAQ
2483,FCCY,03/10/2019,7000,$123.84M,Finance,Savings Institutions,NASDAQ
2484,FCCY,04/10/2019,9200,$123.84M,Finance,Savings Institutions,NASDAQ
2485,FCCY,07/10/2019,8800,$123.84M,Finance,Savings Institutions,NASDAQ
2486,FCCY,08/10/2019,35800,$123.84M,Finance,Savings Institutions,NASDAQ
2487,FCCY,09/10/2019,4800,$123.84M,Finance,Savings Institutions,NASDAQ
2488,FCCY,10/10/2019,3400,$123.84M,Finance,Savings Institutions,NASDAQ
2489,FCCY,11/10/2019,7100,$123.84M,Finance,Savings Institutions,NASDAQ
2490,FCCY,14/10/2019,3500,$123.84M,Finance,Savings Institutions,NASDAQ
2491,FCCY,15/10/2019,2200,$123.84M,Finance,Savings Institutions,NASDAQ
2492,FCCY,16/10/2019,3600,$123.84M,Finance,Savings Institutions,NASDAQ
2493,FCCY,17/10/2019,5900,$123.84M,Finance,Savings Institutions,NASDAQ
2494,FCCY,18/10/2019,4500,$123.84M,Finance,Savings Institutions,NASDAQ
2495,FCCY,21/10/2019,5300,$123.84M,Finance,Savings Institutions,NASDAQ
2496,FCCY,22/10/2019,1100,$123.84M,Finance,Savings Institutions,NASDAQ
2497,FCCY,23/10/2019,15800,$123.84M,Finance,Savings Institutions,NASDAQ
2498,FCCY,24/10/2019,1500,$123.84M,Finance,Savings Institutions,NASDAQ
2499,FCCY,25/10/2019,15200,$123.84M,Finance,Savings Institutions,NASDAQ
2500,FCCY,28/10/2019,7900,$123.84M,Finance,Savings Institutions,NASDAQ
2501,FCCY,29/10/2019,4000,$123.84M,Finance,Savings Institutions,NASDAQ
2502,FCCY,30/10/2019,12900,$123.84M,Finance,Savings Institutions,NASDAQ
2503,FCCY,31/10/2019,5800,$123.84M,Finance,Savings Institutions,NASDAQ
2504,FCCY,01/11/2019,8500,$123.84M,Finance,Savings Institutions,NASDAQ
2505,FCCY,04/11/2019,5000,$123.84M,Finance,Savings Institutions,NASDAQ
2506,FCCY,05/11/2019,6300,$123.84M,Finance,Savings Institutions,NASDAQ
2507,FCCY,06/11/2019,1000,$123.84M,Finance,Savings Institutions,NASDAQ
2508,FCCY,07/11/2019,12600,$123.84M,Finance,Savings Institutions,NASDAQ
2509,FCCY,08/11/2019,17000,$123.84M,Finance,Savings Institutions,NASDAQ
2510,FCCY,11/11/2019,8700,$123.84M,Finance,Savings Institutions,NASDAQ
2511,FCCY,12/11/2019,1800,$123.84M,Finance,Savings Institutions,NASDAQ
2512,FCCY,13/11/2019,11300,$123.84M,Finance,Savings Institutions,NASDAQ
2513,FCCY,14/11/2019,83200,$123.84M,Finance,Savings Institutions,NASDAQ
2514,FCCY,15/11/2019,24900,$123.84M,Finance,Savings Institutions,NASDAQ
2515,FCCY,18/11/2019,47300,$123.84M,Finance,Savings Institutions,NASDAQ
2516,FCCY,19/11/2019,21300,$123.84M,Finance,Savings Institutions,NASDAQ
2517,FCCY,20/11/2019,12400,$123.84M,Finance,Savings Institutions,NASDAQ
2518,FCCY,21/11/2019,10300,$123.84M,Finance,Savings Institutions,NASDAQ
2519,FCCY,22/11/2019,3500,$123.84M,Finance,Savings Institutions,NASDAQ
2520,FCCY,25/11/2019,18300,$123.84M,Finance,Savings Institutions,NASDAQ
2521,FCCY,26/11/2019,18300,$123.84M,Finance,Savings Institutions,NASDAQ
2522,FCCY,27/11/2019,18800,$123.84M,Finance,Savings Institutions,NASDAQ
2523,FCCY,29/11/2019,61500,$123.84M,Finance,Savings Institutions,NASDAQ
2524,FCCY,02/12/2019,8000,$123.84M,Finance,Savings Institutions,NASDAQ
2525,FCCY,03/12/2019,26800,$123.84M,Finance,Savings Institutions,NASDAQ
2526,FCCY,04/12/2019,16500,$123.84M,Finance,Savings Institutions,NASDAQ
2527,FCCY,05/12/2019,15900,$123.84M,Finance,Savings Institutions,NASDAQ
2528,FCCY,06/12/2019,49000,$123.84M,Finance,Savings Institutions,NASDAQ
2529,FCCY,09/12/2019,22200,$123.84M,Finance,Savings Institutions,NASDAQ
2530,FCCY,10/12/2019,18300,$123.84M,Finance,Savings Institutions,NASDAQ
2531,FCCY,11/12/2019,13300,$123.84M,Finance,Savings Institutions,NASDAQ
2532,FCCY,12/12/2019,15600,$123.84M,Finance,Savings Institutions,NASDAQ
2533,FCCY,13/12/2019,17100,$123.84M,Finance,Savings Institutions,NASDAQ
2534,FCCY,16/12/2019,24400,$123.84M,Finance,Savings Institutions,NASDAQ
2535,FCCY,17/12/2019,36200,$123.84M,Finance,Savings Institutions,NASDAQ
2536,FCCY,18/12/2019,29700,$123.84M,Finance,Savings Institutions,NASDAQ
2537,FCCY,19/12/2019,24900,$123.84M,Finance,Savings Institutions,NASDAQ
2538,FCCY,20/12/2019,187700,$123.84M,Finance,Savings Institutions,NASDAQ
2539,FCCY,23/12/2019,15000,$123.84M,Finance,Savings Institutions,NASDAQ
2540,FCCY,24/12/2019,4400,$123.84M,Finance,Savings Institutions,NASDAQ
2541,FCCY,26/12/2019,8800,$123.84M,Finance,Savings Institutions,NASDAQ
